Application,ProcessID,SwapChainAddress,PresentRuntime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,CPUStartTime,FrameTime,CPUBusy,CPUWait,GPULatency,GPUTime,GPUBusy,GPUWait,DisplayLatency,DisplayedTime,AnimationError,AnimationTime,MsFlipDelay,AllInputToPhotonLatency,ClickToPhotonLatency
GenshinImpact.exe,1008,0x1B3278B2550,DXGI,0,0,1,Hardware Composed: Independent Flip,48017.5688,19.2287,19.1358,0.0929,19.0994,18.5539,17.4097,1.1442,38.1690,18.1356,-1.3752,48017.5688,NA,NA,NA
GenshinImpact.exe,1008,0x1B3278B2550,DXGI,0,0,1,Hardware Composed: Independent Flip,48036.7975,18.1661,18.0424,0.1237,18.4246,18.6341,17.6571,0.9770,37.0759,22.5387,1.0931,48036.7975,NA,NA,NA
GenshinImpact.exe,1008,0x1B3278B2550,DXGI,0,0,1,Hardware Composed: Independent Flip,48054.9636,18.9467,18.6937,0.2530,18.8926,17.4603,16.9320,0.5283,41.4485,16.6828,-4.3726,48054.9636,NA,NA,NA
GenshinImpact.exe,1008,0x1B3278B2550,DXGI,0,0,1,Hardware Composed: Independent Flip,48073.9103,17.1687,17.0203,0.1484,17.4062,18.3103,17.7411,0.5692,39.1846,16.6190,2.2639,48073.9103,NA,NA,NA
GenshinImpact.exe,1008,0x1B3278B2550,DXGI,0,0,1,Hardware Composed: Independent Flip,48091.0790,18.4791,18.2215,0.2576,18.5478,18.4272,17.5080,0.9192,38.6349,17.5989,0.5497,48091.0790,NA,NA,NA
GenshinImpact.exe,1008,0x1B3278B2550,DXGI,0,0,1,Hardware Composed: Independent Flip,48109.5581,18.0118,17.8418,0.1700,18.4959,18.4639,17.8778,0.5861,37.7547,18.0680,0.8802,48109.5581,NA,NA,NA
GenshinImpact.exe,1008,0x1B3278B2550,DXGI,0,0,1,Hardware Composed: Independent Flip,48127.5699,18.9589,18.8517,0.1072,18.9480,17.9348,17.1703,0.7645,37.8109,18.5474,-0.0562,48127.5699,NA,45.9317,NA
GenshinImpact.exe,1008,0x1B3278B2550,DXGI,0,0,1,Hardware Composed: Independent Flip,48146.5288,17.6790,17.4670,0.2120,17.9239,18.5778,17.9529,0.6249,37.3994,17.5936,0.4115,48146.5288,NA,NA,NA
GenshinImpact.exe,1008,0x1B3278B2550,DXGI,0,0,1,Hardware Composed: Independent Flip,48164.2078,18.8169,18.6979,0.1190,18.8227,17.8478,17.3693,0.4785,37.3140,18.5445,0.0854,48164.2078,NA,NA,NA
GenshinImpact.exe,1008,0x1B3278B2550,DXGI,0,0,1,Hardware Composed: Independent Flip,48183.0247,17.7014,17.5655,0.1359,17.8536,18.2008,17.5422,0.6586,37.0416,17.1413,0.2724,48183.0247,NA,NA,NA
