ts,cpu_percent,ram_percent,ram_used_gb,ram_total_gb,disk_percent
2026-02-05T17:21:00.320918,64.2,84.6,13.299,15.729,47.8
2026-02-05T17:21:01.524596,51.0,84.8,13.334,15.729,47.8
2026-02-05T17:21:02.727330,50.0,84.8,13.345,15.729,47.8
2026-02-05T17:21:03.930151,50.0,85.5,13.454,15.729,47.8
2026-02-05T17:21:05.133062,22.9,85.5,13.449,15.729,47.8
2026-02-05T17:21:06.335349,46.4,85.5,13.45,15.729,47.8
2026-02-05T17:21:07.537706,39.8,85.5,13.444,15.729,47.8
2026-02-05T17:21:08.739878,30.5,85.4,13.43,15.729,47.8
2026-02-05T17:21:09.942222,56.6,85.3,13.412,15.729,47.8
2026-02-05T17:21:11.144683,47.2,85.2,13.406,15.729,47.8
2026-02-05T17:21:12.347476,50.0,85.2,13.398,15.729,47.8
2026-02-05T17:21:13.549885,34.6,85.1,13.39,15.729,47.8
2026-02-05T17:21:14.752516,48.1,85.1,13.387,15.729,47.8
2026-02-05T17:21:15.954547,39.1,84.9,13.361,15.729,47.8
2026-02-05T17:21:17.156546,51.4,85.0,13.363,15.729,47.8
2026-02-05T17:21:18.358715,38.7,84.9,13.359,15.729,47.8
2026-02-05T17:21:19.561104,36.7,84.9,13.352,15.729,47.8
2026-02-05T17:21:20.763640,53.6,84.9,13.359,15.729,47.8
2026-02-05T17:21:21.965858,53.3,85.0,13.372,15.729,47.8
2026-02-05T17:21:23.169766,50.0,85.1,13.38,15.729,47.8
2026-02-05T17:21:24.372452,49.5,85.2,13.399,15.729,47.8
2026-02-05T17:21:25.574804,85.3,85.2,13.402,15.729,47.8
2026-02-05T17:21:26.777628,58.7,85.2,13.395,15.729,47.8
2026-02-05T17:21:27.980815,88.6,85.1,13.392,15.729,47.8
2026-02-05T17:21:29.183671,74.1,85.1,13.392,15.729,47.8
2026-02-05T17:21:30.396548,88.0,85.0,13.374,15.729,47.8
2026-02-05T17:21:31.599910,80.7,85.0,13.372,15.729,47.8
2026-02-05T17:21:32.804028,69.7,85.0,13.37,15.729,47.8
2026-02-05T17:21:34.007066,68.6,85.0,13.369,15.729,47.8
2026-02-05T17:21:35.212686,61.0,85.0,13.37,15.729,47.8
2026-02-05T17:21:36.418464,75.5,85.0,13.373,15.729,47.8
2026-02-05T17:21:37.624134,57.5,85.0,13.369,15.729,47.8
2026-02-05T17:21:38.826694,69.4,85.0,13.366,15.729,47.8
2026-02-05T17:21:40.029217,67.9,85.0,13.367,15.729,47.8
2026-02-05T17:21:41.231878,54.7,85.0,13.365,15.729,47.8
2026-02-05T17:21:42.435335,78.5,84.8,13.343,15.729,47.8
2026-02-05T17:21:43.638749,37.5,84.9,13.352,15.729,47.8
2026-02-05T17:21:44.840803,58.5,84.9,13.351,15.729,47.8
2026-02-05T17:21:46.042895,27.9,84.9,13.357,15.729,47.8
2026-02-05T17:21:47.246195,49.5,84.9,13.355,15.729,47.8
2026-02-05T17:21:48.448468,27.9,84.9,13.352,15.729,47.8
2026-02-05T17:21:49.650941,39.6,84.9,13.352,15.729,47.8
2026-02-05T17:21:50.853314,50.5,84.9,13.351,15.729,47.8
2026-02-05T17:21:52.056151,45.9,84.9,13.348,15.729,47.8
2026-02-05T17:21:53.258827,42.7,85.0,13.371,15.729,47.8
2026-02-05T17:21:54.460958,36.0,85.0,13.372,15.729,47.8
2026-02-05T17:21:55.662977,63.0,85.0,13.37,15.729,47.8
2026-02-05T17:21:56.864799,42.9,85.0,13.373,15.729,47.8
2026-02-05T17:21:58.067846,61.3,85.0,13.374,15.729,47.8
2026-02-05T17:21:59.270356,44.3,85.0,13.372,15.729,47.8
