ts,cpu_percent,ram_percent,ram_used_gb,ram_total_gb,disk_percent
2026-02-05T17:55:22.322373,94.3,83.2,13.093,15.729,47.8
2026-02-05T17:55:23.527765,66.7,83.5,13.133,15.729,47.8
2026-02-05T17:55:24.731531,61.5,83.6,13.144,15.729,47.8
2026-02-05T17:55:25.937890,96.2,83.6,13.153,15.729,47.8
2026-02-05T17:55:27.224487,97.2,83.7,13.158,15.729,47.8
2026-02-05T17:55:28.429409,96.4,83.9,13.202,15.729,47.8
2026-02-05T17:55:29.642559,97.2,84.0,13.211,15.729,47.8
2026-02-05T17:55:30.850429,84.7,83.9,13.192,15.729,47.8
2026-02-05T17:55:32.053761,59.8,83.8,13.174,15.729,47.8
2026-02-05T17:55:33.336812,91.2,83.7,13.167,15.729,47.8
2026-02-05T17:55:34.544078,88.6,83.6,13.147,15.729,47.8
2026-02-05T17:55:35.759894,95.5,83.6,13.156,15.729,47.8
2026-02-05T17:55:36.968599,96.2,83.5,13.141,15.729,47.8
2026-02-05T17:55:38.238561,98.4,83.4,13.12,15.729,47.8
2026-02-05T17:55:39.448267,78.5,83.3,13.095,15.729,47.8
2026-02-05T17:55:40.653665,64.5,83.4,13.114,15.729,47.8
2026-02-05T17:55:41.857732,76.1,83.4,13.114,15.729,47.8
2026-02-05T17:55:43.060784,56.8,83.4,13.112,15.729,47.8
2026-02-05T17:55:44.264743,46.7,83.3,13.104,15.729,47.8
2026-02-05T17:55:45.495147,91.4,83.3,13.1,15.729,47.8
2026-02-05T17:55:46.705764,98.1,83.3,13.099,15.729,47.8
2026-02-05T17:55:47.911848,83.2,83.2,13.092,15.729,47.8
2026-02-05T17:55:49.144913,78.1,83.2,13.087,15.729,47.8
2026-02-05T17:55:50.349015,59.6,83.2,13.094,15.729,47.8
2026-02-05T17:55:51.552106,64.4,83.1,13.076,15.729,47.8
2026-02-05T17:55:52.755790,64.2,83.1,13.07,15.729,47.8
2026-02-05T17:55:53.961464,57.4,83.1,13.075,15.729,47.8
2026-02-05T17:55:55.178128,80.2,83.1,13.069,15.729,47.8
2026-02-05T17:55:56.439306,100.0,83.1,13.066,15.729,47.8
2026-02-05T17:55:57.643352,74.5,83.1,13.072,15.729,47.8
2026-02-05T17:55:58.846244,59.4,83.1,13.074,15.729,47.8
2026-02-05T17:56:00.056798,87.3,83.1,13.075,15.729,47.8
2026-02-05T17:56:01.261683,65.7,83.1,13.065,15.729,47.8
2026-02-05T17:56:02.470183,84.0,83.1,13.071,15.729,47.8
2026-02-05T17:56:03.674156,78.8,83.1,13.072,15.729,47.8
2026-02-05T17:56:04.895741,100.0,83.1,13.071,15.729,47.8
2026-02-05T17:56:06.103249,91.8,83.1,13.071,15.729,47.8
2026-02-05T17:56:07.310504,47.7,83.1,13.072,15.729,47.8
2026-02-05T17:56:08.518938,67.6,83.1,13.072,15.729,47.8
2026-02-05T17:56:09.724328,57.1,83.1,13.069,15.729,47.8
2026-02-05T17:56:10.927385,68.2,83.1,13.071,15.729,47.8
2026-02-05T17:56:12.134915,78.1,83.1,13.069,15.729,47.8
2026-02-05T17:56:13.343684,83.8,83.1,13.072,15.729,47.8
2026-02-05T17:56:14.554385,95.3,83.1,13.07,15.729,47.8
2026-02-05T17:56:15.757985,89.3,83.1,13.071,15.729,47.8
2026-02-05T17:56:16.963398,49.1,83.1,13.069,15.729,47.8
2026-02-05T17:56:18.166886,66.7,83.1,13.074,15.729,47.8
2026-02-05T17:56:19.370210,59.3,83.1,13.074,15.729,47.8
2026-02-05T17:56:20.573217,80.6,83.1,13.077,15.729,47.8
2026-02-05T17:56:21.776569,52.4,83.1,13.075,15.729,47.8
